,type,url,review_rating,film_name,no_of_reviewer,sub_links
183,Top 100 Science Fiction & Fantasy Movies,https://www.rottentomatoes.com/top/bestofrt/top_100_science_fiction__fantasy_movies/,97%,Toy Story 4 (2019),452,"[{'sub_link': 'https://subscene.com//subtitles/toy-story-4/vietnamese/2052568', 'language': 'Vietnamese', 'author': 'KenhCuaDaoLeMinh'}, {'sub_link': 'https://subscene.com//subtitles/toy-story-4/vietnamese/2052568', 'language': 'Vietnamese', 'author': 'KenhCuaDaoLeMinh'}, {'sub_link': 'https://subscene.com//subtitles/toy-story-4/vietnamese/2052568', 'language': 'Vietnamese', 'author': 'KenhCuaDaoLeMinh'}, {'sub_link': 'https://subscene.com//subtitles/toy-story-4/vietnamese/2052568', 'language': 'Vietnamese', 'author': 'KenhCuaDaoLeMinh'}, {'sub_link': 'https://subscene.com//subtitles/toy-story-4/vietnamese/2052568', 'language': 'Vietnamese', 'author': 'KenhCuaDaoLeMinh'}, {'sub_link': 'https://subscene.com//subtitles/toy-story-4/vietnamese/2052568', 'language': 'Vietnamese', 'author': 'KenhCuaDaoLeMinh'}, {'sub_link': 'https://subscene.com//subtitles/toy-story-4/vietnamese/2052568', 'language': 'Vietnamese', 'author': 'KenhCuaDaoLeMinh'}, {'sub_link': 'https://subscene.com//subtitles/toy-story-4/vietnamese/2058357', 'language': 'Vietnamese', 'author': 'KenhCuaDaoLeMinh'}, {'sub_link': 'https://subscene.com//subtitles/toy-story-4/vietnamese/2058357', 'language': 'Vietnamese', 'author': 'KenhCuaDaoLeMinh'}, {'sub_link': 'https://subscene.com//subtitles/toy-story-4/vietnamese/2058357', 'language': 'Vietnamese', 'author': 'KenhCuaDaoLeMinh'}, {'sub_link': 'https://subscene.com//subtitles/toy-story-4/vietnamese/2058357', 'language': 'Vietnamese', 'author': 'KenhCuaDaoLeMinh'}, {'sub_link': 'https://subscene.com//subtitles/toy-story-4/vietnamese/2058357', 'language': 'Vietnamese', 'author': 'KenhCuaDaoLeMinh'}, {'sub_link': 'https://subscene.com//subtitles/toy-story-4/vietnamese/2058357', 'language': 'Vietnamese', 'author': 'KenhCuaDaoLeMinh'}, {'sub_link': 'https://subscene.com//subtitles/toy-story-4/vietnamese/2058357', 'language': 'Vietnamese', 'author': 'KenhCuaDaoLeMinh'}, {'sub_link': 'https://subscene.com//subtitles/toy-story-4/vietnamese/2058357', 'language': 'Vietnamese', 'author': 'KenhCuaDaoLeMinh'}, {'sub_link': 'https://subscene.com//subtitles/toy-story-4/vietnamese/2052568', 'language': 'Vietnamese', 'author': 'KenhCuaDaoLeMinh'}, {'sub_link': 'https://subscene.com//subtitles/toy-story-4/vietnamese/2052568', 'language': 'Vietnamese', 'author': 'KenhCuaDaoLeMinh'}, {'sub_link': 'https://subscene.com//subtitles/toy-story-4/vietnamese/2052568', 'language': 'Vietnamese', 'author': 'KenhCuaDaoLeMinh'}, {'sub_link': 'https://subscene.com//subtitles/toy-story-4/vietnamese/2058357', 'language': 'Vietnamese', 'author': 'KenhCuaDaoLeMinh'}, {'sub_link': 'https://subscene.com//subtitles/toy-story-4/vietnamese/2058357', 'language': 'Vietnamese', 'author': 'KenhCuaDaoLeMinh'}]"
184,Top 100 Science Fiction & Fantasy Movies,https://www.rottentomatoes.com/top/bestofrt/top_100_science_fiction__fantasy_movies/,97%,Mad Max: Fury Road (2015),433,"[{'sub_link': 'https://subscene.com//subtitles/mad-max-fury-road-2015/vietnamese/1139365', 'language': 'Vietnamese', 'author': 'SystemTN'}, {'sub_link': 'https://subscene.com//subtitles/mad-max-fury-road-2015/vietnamese/1139365', 'language': 'Vietnamese', 'author': 'SystemTN'}, {'sub_link': 'https://subscene.com//subtitles/mad-max-fury-road-2015/vietnamese/1139365', 'language': 'Vietnamese', 'author': 'SystemTN'}, {'sub_link': 'https://subscene.com//subtitles/mad-max-fury-road-2015/vietnamese/1131906', 'language': 'Vietnamese', 'author': '0x8'}, {'sub_link': 'https://subscene.com//subtitles/mad-max-fury-road-2015/vietnamese/1139365', 'language': 'Vietnamese', 'author': 'SystemTN'}, {'sub_link': 'https://subscene.com//subtitles/mad-max-fury-road-2015/vietnamese/1136277', 'language': 'Vietnamese', 'author': 'duylinh2312'}, {'sub_link': 'https://subscene.com//subtitles/mad-max-fury-road-2015/vietnamese/1139365', 'language': 'Vietnamese', 'author': 'SystemTN'}, {'sub_link': 'https://subscene.com//subtitles/mad-max-fury-road-2015/vietnamese/2025233', 'language': 'Vietnamese', 'author': 'tavanthuc_a11'}, {'sub_link': 'https://subscene.com//subtitles/mad-max-fury-road-2015/vietnamese/1139365', 'language': 'Vietnamese', 'author': 'SystemTN'}, {'sub_link': 'https://subscene.com//subtitles/mad-max-fury-road-2015/vietnamese/1140687', 'language': 'Vietnamese', 'author': 'duylinh2312'}, {'sub_link': 'https://subscene.com//subtitles/mad-max-fury-road-2015/vietnamese/1170481', 'language': 'Vietnamese', 'author': 'dazhus'}, {'sub_link': 'https://subscene.com//subtitles/mad-max-fury-road-2015/vietnamese/1139365', 'language': 'Vietnamese', 'author': 'SystemTN'}, {'sub_link': 'https://subscene.com//subtitles/mad-max-fury-road-2015/vietnamese/1139365', 'language': 'Vietnamese', 'author': 'SystemTN'}, {'sub_link': 'https://subscene.com//subtitles/mad-max-fury-road-2015/vietnamese/1139365', 'language': 'Vietnamese', 'author': 'SystemTN'}, {'sub_link': 'https://subscene.com//subtitles/mad-max-fury-road-2015/vietnamese/1170651', 'language': 'Vietnamese', 'author': 'ivy68'}]"
185,Top 100 Science Fiction & Fantasy Movies,https://www.rottentomatoes.com/top/bestofrt/top_100_science_fiction__fantasy_movies/,97%,Spider-Man: Into the Spider-Verse (2018),392,"[{'sub_link': 'https://subscene.com//subtitles/spider-man-into-the-spider-verse/vietnamese/2126995', 'language': 'Vietnamese', 'author': 'Red Foo'}, {'sub_link': 'https://subscene.com//subtitles/spider-man-into-the-spider-verse/vietnamese/1939817', 'language': 'Vietnamese', 'author': 'Hash30'}, {'sub_link': 'https://subscene.com//subtitles/spider-man-into-the-spider-verse/vietnamese/1939889', 'language': 'Vietnamese', 'author': 'KenhCuaDaoLeMinh'}, {'sub_link': 'https://subscene.com//subtitles/spider-man-into-the-spider-verse/vietnamese/1939889', 'language': 'Vietnamese', 'author': 'KenhCuaDaoLeMinh'}, {'sub_link': 'https://subscene.com//subtitles/spider-man-into-the-spider-verse/vietnamese/1939889', 'language': 'Vietnamese', 'author': 'KenhCuaDaoLeMinh'}, {'sub_link': 'https://subscene.com//subtitles/spider-man-into-the-spider-verse/vietnamese/2046575', 'language': 'Vietnamese', 'author': 'bornfreeonekiss'}, {'sub_link': 'https://subscene.com//subtitles/spider-man-into-the-spider-verse/vietnamese/2046575', 'language': 'Vietnamese', 'author': 'bornfreeonekiss'}, {'sub_link': 'https://subscene.com//subtitles/spider-man-into-the-spider-verse/vietnamese/1939889', 'language': 'Vietnamese', 'author': 'KenhCuaDaoLeMinh'}, {'sub_link': 'https://subscene.com//subtitles/spider-man-into-the-spider-verse/vietnamese/1939889', 'language': 'Vietnamese', 'author': 'KenhCuaDaoLeMinh'}, {'sub_link': 'https://subscene.com//subtitles/spider-man-into-the-spider-verse/vietnamese/1945572', 'language': 'Vietnamese', 'author': 'Redz'}, {'sub_link': 'https://subscene.com//subtitles/spider-man-into-the-spider-verse/vietnamese/1939889', 'language': 'Vietnamese', 'author': 'KenhCuaDaoLeMinh'}, {'sub_link': 'https://subscene.com//subtitles/spider-man-into-the-spider-verse/vietnamese/1939889', 'language': 'Vietnamese', 'author': 'KenhCuaDaoLeMinh'}, {'sub_link': 'https://subscene.com//subtitles/spider-man-into-the-spider-verse/vietnamese/1940450', 'language': 'Vietnamese', 'author': 'ThePandA'}, {'sub_link': 'https://subscene.com//subtitles/spider-man-into-the-spider-verse/vietnamese/1940427', 'language': 'Vietnamese', 'author': 'Kkieudungg'}, {'sub_link': 'https://subscene.com//subtitles/spider-man-into-the-spider-verse/vietnamese/1939889', 'language': 'Vietnamese', 'author': 'KenhCuaDaoLeMinh'}, {'sub_link': 'https://subscene.com//subtitles/spider-man-into-the-spider-verse/vietnamese/2046575', 'language': 'Vietnamese', 'author': 'bornfreeonekiss'}, {'sub_link': 'https://subscene.com//subtitles/spider-man-into-the-spider-verse/vietnamese/1945572', 'language': 'Vietnamese', 'author': 'Redz'}]"
186,Top 100 Science Fiction & Fantasy Movies,https://www.rottentomatoes.com/top/bestofrt/top_100_science_fiction__fantasy_movies/,93%,Wonder Woman (2017),471,"[{'sub_link': 'https://subscene.com//subtitles/wonder-woman/vietnamese/211640', 'language': 'Vietnamese', 'author': 'nlsinh'}, {'sub_link': 'https://subscene.com//subtitles/wonder-woman/vietnamese/210427', 'language': 'Vietnamese', 'author': 'xrockvn'}]"
187,Top 100 Science Fiction & Fantasy Movies,https://www.rottentomatoes.com/top/bestofrt/top_100_science_fiction__fantasy_movies/,91%,Star Wars: The Last Jedi (2017),482,"[{'sub_link': 'https://subscene.com//subtitles/star-wars-the-last-jedi/vietnamese/1545015', 'language': 'Vietnamese', 'author': 'quangvu98'}, {'sub_link': 'https://subscene.com//subtitles/star-wars-the-last-jedi/vietnamese/1733652', 'language': 'Vietnamese', 'author': 'ivy68'}, {'sub_link': 'https://subscene.com//subtitles/star-wars-the-last-jedi/vietnamese/1767955', 'language': 'Vietnamese', 'author': 'QuangLeDuy'}]"
188,Top 100 Science Fiction & Fantasy Movies,https://www.rottentomatoes.com/top/bestofrt/top_100_science_fiction__fantasy_movies/,92%,The Shape of Water (2017),459,"[{'sub_link': 'https://subscene.com//subtitles/the-shape-of-water/vietnamese/1728095', 'language': 'Vietnamese', 'author': 'WorldSubTeamVN'}, {'sub_link': 'https://subscene.com//subtitles/the-shape-of-water/vietnamese/1728095', 'language': 'Vietnamese', 'author': 'WorldSubTeamVN'}, {'sub_link': 'https://subscene.com//subtitles/the-shape-of-water/vietnamese/1734676', 'language': 'Vietnamese', 'author': 'silverscreenjunkie'}, {'sub_link': 'https://subscene.com//subtitles/the-shape-of-water/vietnamese/1734676', 'language': 'Vietnamese', 'author': 'silverscreenjunkie'}, {'sub_link': 'https://subscene.com//subtitles/the-shape-of-water/vietnamese/1728070', 'language': 'Vietnamese', 'author': 'silverscreenjunkie'}, {'sub_link': 'https://subscene.com//subtitles/the-shape-of-water/vietnamese/1728095', 'language': 'Vietnamese', 'author': 'WorldSubTeamVN'}, {'sub_link': 'https://subscene.com//subtitles/the-shape-of-water/vietnamese/1728095', 'language': 'Vietnamese', 'author': 'WorldSubTeamVN'}, {'sub_link': 'https://subscene.com//subtitles/the-shape-of-water/vietnamese/1728095', 'language': 'Vietnamese', 'author': 'WorldSubTeamVN'}, {'sub_link': 'https://subscene.com//subtitles/the-shape-of-water/vietnamese/1734676', 'language': 'Vietnamese', 'author': 'silverscreenjunkie'}, {'sub_link': 'https://subscene.com//subtitles/the-shape-of-water/vietnamese/1734676', 'language': 'Vietnamese', 'author': 'silverscreenjunkie'}, {'sub_link': 'https://subscene.com//subtitles/the-shape-of-water/vietnamese/1734249', 'language': 'Vietnamese', 'author': 'silverscreenjunkie'}, {'sub_link': 'https://subscene.com//subtitles/the-shape-of-water/vietnamese/1728070', 'language': 'Vietnamese', 'author': 'silverscreenjunkie'}, {'sub_link': 'https://subscene.com//subtitles/the-shape-of-water/vietnamese/1734676', 'language': 'Vietnamese', 'author': 'silverscreenjunkie'}, {'sub_link': 'https://subscene.com//subtitles/the-shape-of-water/vietnamese/1734676', 'language': 'Vietnamese', 'author': 'silverscreenjunkie'}, {'sub_link': 'https://subscene.com//subtitles/the-shape-of-water/vietnamese/1728070', 'language': 'Vietnamese', 'author': 'silverscreenjunkie'}, {'sub_link': 'https://subscene.com//subtitles/the-shape-of-water/vietnamese/1728095', 'language': 'Vietnamese', 'author': 'WorldSubTeamVN'}, {'sub_link': 'https://subscene.com//subtitles/the-shape-of-water/vietnamese/1728095', 'language': 'Vietnamese', 'author': 'WorldSubTeamVN'}, {'sub_link': 'https://subscene.com//subtitles/the-shape-of-water/vietnamese/1728095', 'language': 'Vietnamese', 'author': 'WorldSubTeamVN'}, {'sub_link': 'https://subscene.com//subtitles/the-shape-of-water/vietnamese/1728095', 'language': 'Vietnamese', 'author': 'WorldSubTeamVN'}, {'sub_link': 'https://subscene.com//subtitles/the-shape-of-water/vietnamese/1734676', 'language': 'Vietnamese', 'author': 'silverscreenjunkie'}, {'sub_link': 'https://subscene.com//subtitles/the-shape-of-water/vietnamese/1728070', 'language': 'Vietnamese', 'author': 'silverscreenjunkie'}, {'sub_link': 'https://subscene.com//subtitles/the-shape-of-water/vietnamese/1734676', 'language': 'Vietnamese', 'author': 'silverscreenjunkie'}, {'sub_link': 'https://subscene.com//subtitles/the-shape-of-water/vietnamese/1734676', 'language': 'Vietnamese', 'author': 'silverscreenjunkie'}, {'sub_link': 'https://subscene.com//subtitles/the-shape-of-water/vietnamese/1728095', 'language': 'Vietnamese', 'author': 'WorldSubTeamVN'}, {'sub_link': 'https://subscene.com//subtitles/the-shape-of-water/vietnamese/1734676', 'language': 'Vietnamese', 'author': 'silverscreenjunkie'}]"
189,Top 100 Science Fiction & Fantasy Movies,https://www.rottentomatoes.com/top/bestofrt/top_100_science_fiction__fantasy_movies/,93%,Thor: Ragnarok (2017),436,"[{'sub_link': 'https://subscene.com//subtitles/thor-ragnarok-thor-ragnark/vietnamese/1705199', 'language': 'Vietnamese', 'author': 'WorldSubTeamVN'}, {'sub_link': 'https://subscene.com//subtitles/thor-ragnarok-thor-ragnark/vietnamese/1705199', 'language': 'Vietnamese', 'author': 'WorldSubTeamVN'}, {'sub_link': 'https://subscene.com//subtitles/thor-ragnarok-thor-ragnark/vietnamese/1705199', 'language': 'Vietnamese', 'author': 'WorldSubTeamVN'}, {'sub_link': 'https://subscene.com//subtitles/thor-ragnarok-thor-ragnark/vietnamese/1705199', 'language': 'Vietnamese', 'author': 'WorldSubTeamVN'}, {'sub_link': 'https://subscene.com//subtitles/thor-ragnarok-thor-ragnark/vietnamese/1705199', 'language': 'Vietnamese', 'author': 'WorldSubTeamVN'}, {'sub_link': 'https://subscene.com//subtitles/thor-ragnarok-thor-ragnark/vietnamese/1705199', 'language': 'Vietnamese', 'author': 'WorldSubTeamVN'}, {'sub_link': 'https://subscene.com//subtitles/thor-ragnarok-thor-ragnark/vietnamese/1705199', 'language': 'Vietnamese', 'author': 'WorldSubTeamVN'}, {'sub_link': 'https://subscene.com//subtitles/thor-ragnarok-thor-ragnark/vietnamese/1705199', 'language': 'Vietnamese', 'author': 'WorldSubTeamVN'}, {'sub_link': 'https://subscene.com//subtitles/thor-ragnarok-thor-ragnark/vietnamese/1705199', 'language': 'Vietnamese', 'author': 'WorldSubTeamVN'}, {'sub_link': 'https://subscene.com//subtitles/thor-ragnarok-thor-ragnark/vietnamese/1705199', 'language': 'Vietnamese', 'author': 'WorldSubTeamVN'}, {'sub_link': 'https://subscene.com//subtitles/thor-ragnarok-thor-ragnark/vietnamese/1723058', 'language': 'Vietnamese', 'author': 'QuangLeDuy'}, {'sub_link': 'https://subscene.com//subtitles/thor-ragnarok-thor-ragnark/vietnamese/1705511', 'language': 'Vietnamese', 'author': 'lastever139'}, {'sub_link': 'https://subscene.com//subtitles/thor-ragnarok-thor-ragnark/vietnamese/1707171', 'language': 'Vietnamese', 'author': 'WorldSubTeamVN'}, {'sub_link': 'https://subscene.com//subtitles/thor-ragnarok-thor-ragnark/vietnamese/2047102', 'language': 'Vietnamese', 'author': 'bornfreeonekiss'}, {'sub_link': 'https://subscene.com//subtitles/thor-ragnarok-thor-ragnark/vietnamese/1707171', 'language': 'Vietnamese', 'author': 'WorldSubTeamVN'}, {'sub_link': 'https://subscene.com//subtitles/thor-ragnarok-thor-ragnark/vietnamese/2047102', 'language': 'Vietnamese', 'author': 'bornfreeonekiss'}, {'sub_link': 'https://subscene.com//subtitles/thor-ragnarok-thor-ragnark/vietnamese/1722278', 'language': 'Vietnamese', 'author': 'dungsub'}, {'sub_link': 'https://subscene.com//subtitles/thor-ragnarok-thor-ragnark/vietnamese/1800269', 'language': 'Vietnamese', 'author': 'BatoTV'}, {'sub_link': 'https://subscene.com//subtitles/thor-ragnarok-thor-ragnark/vietnamese/1800265', 'language': 'Vietnamese', 'author': 'BatoTV'}, {'sub_link': 'https://subscene.com//subtitles/thor-ragnarok-thor-ragnark/vietnamese/1707171', 'language': 'Vietnamese', 'author': 'WorldSubTeamVN'}]"
190,Top 100 Science Fiction & Fantasy Movies,https://www.rottentomatoes.com/top/bestofrt/top_100_science_fiction__fantasy_movies/,94%,Arrival (2016),434,"[{'sub_link': 'https://subscene.com//subtitles/arrival/vietnamese/1908186', 'language': 'Vietnamese', 'author': 'pmqcondeo'}, {'sub_link': 'https://subscene.com//subtitles/arrival/vietnamese/1908186', 'language': 'Vietnamese', 'author': 'pmqcondeo'}, {'sub_link': 'https://subscene.com//subtitles/arrival/vietnamese/1908186', 'language': 'Vietnamese', 'author': 'pmqcondeo'}, {'sub_link': 'https://subscene.com//subtitles/arrival/vietnamese/1908186', 'language': 'Vietnamese', 'author': 'pmqcondeo'}, {'sub_link': 'https://subscene.com//subtitles/arrival/vietnamese/1908186', 'language': 'Vietnamese', 'author': 'pmqcondeo'}, {'sub_link': 'https://subscene.com//subtitles/arrival/vietnamese/1533797', 'language': 'Vietnamese', 'author': 'czt1234'}, {'sub_link': 'https://subscene.com//subtitles/arrival/vietnamese/1908186', 'language': 'Vietnamese', 'author': 'pmqcondeo'}, {'sub_link': 'https://subscene.com//subtitles/arrival/vietnamese/1908186', 'language': 'Vietnamese', 'author': 'pmqcondeo'}, {'sub_link': 'https://subscene.com//subtitles/arrival/vietnamese/2005307', 'language': 'Vietnamese', 'author': 'vOzer_X'}, {'sub_link': 'https://subscene.com//subtitles/arrival/vietnamese/1908186', 'language': 'Vietnamese', 'author': 'pmqcondeo'}, {'sub_link': 'https://subscene.com//subtitles/arrival/vietnamese/1908186', 'language': 'Vietnamese', 'author': 'pmqcondeo'}, {'sub_link': 'https://subscene.com//subtitles/arrival/vietnamese/1908186', 'language': 'Vietnamese', 'author': 'pmqcondeo'}]"
191,Top 100 Science Fiction & Fantasy Movies,https://www.rottentomatoes.com/top/bestofrt/top_100_science_fiction__fantasy_movies/,93%,Logan (2017),423,[]
192,Top 100 Science Fiction & Fantasy Movies,https://www.rottentomatoes.com/top/bestofrt/top_100_science_fiction__fantasy_movies/,98%,Snow White and the Seven Dwarfs (1937),54,"[{'sub_link': 'https://subscene.com//subtitles/snow-white-and-the-seven-dwarfs/vietnamese/266015', 'language': 'Vietnamese', 'author': 'logop8x'}, {'sub_link': 'https://subscene.com//subtitles/snow-white-and-the-seven-dwarfs/vietnamese/263074', 'language': 'Vietnamese', 'author': 'rongcanlc'}, {'sub_link': 'https://subscene.com//subtitles/snow-white-and-the-seven-dwarfs/vietnamese/781971', 'language': 'Vietnamese', 'author': 'pazz2211'}, {'sub_link': 'https://subscene.com//subtitles/snow-white-and-the-seven-dwarfs/vietnamese/353254', 'language': 'Vietnamese', 'author': 'peterpikelight'}, {'sub_link': 'https://subscene.com//subtitles/snow-white-and-the-seven-dwarfs/vietnamese/299123', 'language': 'Vietnamese', 'author': 'ldsy_gli'}, {'sub_link': 'https://subscene.com//subtitles/snow-white-and-the-seven-dwarfs/vietnamese/565683', 'language': 'Vietnamese', 'author': 'Maswor'}]"
193,Top 100 Science Fiction & Fantasy Movies,https://www.rottentomatoes.com/top/bestofrt/top_100_science_fiction__fantasy_movies/,93%,Star Wars: Episode VII - The Force Awakens (2015),443,"[{'sub_link': 'https://subscene.com//subtitles/star-wars-episode-vii-the-force-awakens/vietnamese/1270003', 'language': 'Vietnamese', 'author': 'vantud'}, {'sub_link': 'https://subscene.com//subtitles/star-wars-episode-vii-the-force-awakens/vietnamese/1300368', 'language': 'Vietnamese', 'author': 'SystemTN'}, {'sub_link': 'https://subscene.com//subtitles/star-wars-episode-vii-the-force-awakens/vietnamese/1300368', 'language': 'Vietnamese', 'author': 'SystemTN'}, {'sub_link': 'https://subscene.com//subtitles/star-wars-episode-vii-the-force-awakens/vietnamese/1300368', 'language': 'Vietnamese', 'author': 'SystemTN'}, {'sub_link': 'https://subscene.com//subtitles/star-wars-episode-vii-the-force-awakens/vietnamese/1301679', 'language': 'Vietnamese', 'author': 'vantud'}, {'sub_link': 'https://subscene.com//subtitles/star-wars-episode-vii-the-force-awakens/vietnamese/1301208', 'language': 'Vietnamese', 'author': 'SP3.Subteam'}, {'sub_link': 'https://subscene.com//subtitles/star-wars-episode-vii-the-force-awakens/vietnamese/1301208', 'language': 'Vietnamese', 'author': 'SP3.Subteam'}, {'sub_link': 'https://subscene.com//subtitles/star-wars-episode-vii-the-force-awakens/vietnamese/1300368', 'language': 'Vietnamese', 'author': 'SystemTN'}, {'sub_link': 'https://subscene.com//subtitles/star-wars-episode-vii-the-force-awakens/vietnamese/1300368', 'language': 'Vietnamese', 'author': 'SystemTN'}, {'sub_link': 'https://subscene.com//subtitles/star-wars-episode-vii-the-force-awakens/vietnamese/1301208', 'language': 'Vietnamese', 'author': 'SP3.Subteam'}, {'sub_link': 'https://subscene.com//subtitles/star-wars-episode-vii-the-force-awakens/vietnamese/1300368', 'language': 'Vietnamese', 'author': 'SystemTN'}, {'sub_link': 'https://subscene.com//subtitles/star-wars-episode-vii-the-force-awakens/vietnamese/1301208', 'language': 'Vietnamese', 'author': 'SP3.Subteam'}, {'sub_link': 'https://subscene.com//subtitles/star-wars-episode-vii-the-force-awakens/vietnamese/1301208', 'language': 'Vietnamese', 'author': 'SP3.Subteam'}, {'sub_link': 'https://subscene.com//subtitles/star-wars-episode-vii-the-force-awakens/vietnamese/1300368', 'language': 'Vietnamese', 'author': 'SystemTN'}, {'sub_link': 'https://subscene.com//subtitles/star-wars-episode-vii-the-force-awakens/vietnamese/1300366', 'language': 'Vietnamese', 'author': 'CGVFont'}, {'sub_link': 'https://subscene.com//subtitles/star-wars-episode-vii-the-force-awakens/vietnamese/1301208', 'language': 'Vietnamese', 'author': 'SP3.Subteam'}, {'sub_link': 'https://subscene.com//subtitles/star-wars-episode-vii-the-force-awakens/vietnamese/1301208', 'language': 'Vietnamese', 'author': 'SP3.Subteam'}, {'sub_link': 'https://subscene.com//subtitles/star-wars-episode-vii-the-force-awakens/vietnamese/1301208', 'language': 'Vietnamese', 'author': 'SP3.Subteam'}, {'sub_link': 'https://subscene.com//subtitles/star-wars-episode-vii-the-force-awakens/vietnamese/1300368', 'language': 'Vietnamese', 'author': 'SystemTN'}, {'sub_link': 'https://subscene.com//subtitles/star-wars-episode-vii-the-force-awakens/vietnamese/1301208', 'language': 'Vietnamese', 'author': 'SP3.Subteam'}, {'sub_link': 'https://subscene.com//subtitles/star-wars-episode-vii-the-force-awakens/vietnamese/1301208', 'language': 'Vietnamese', 'author': 'SP3.Subteam'}, {'sub_link': 'https://subscene.com//subtitles/star-wars-episode-vii-the-force-awakens/vietnamese/1300368', 'language': 'Vietnamese', 'author': 'SystemTN'}, {'sub_link': 'https://subscene.com//subtitles/star-wars-episode-vii-the-force-awakens/vietnamese/1249958', 'language': 'Vietnamese', 'author': 'Pencil.bsp'}, {'sub_link': 'https://subscene.com//subtitles/star-wars-episode-vii-the-force-awakens/vietnamese/1561240', 'language': 'Vietnamese', 'author': 'QuangLeDuy'}, {'sub_link': 'https://subscene.com//subtitles/star-wars-episode-vii-the-force-awakens/vietnamese/1300372', 'language': 'Vietnamese', 'author': 'ivy68'}, {'sub_link': 'https://subscene.com//subtitles/star-wars-episode-vii-the-force-awakens/vietnamese/1300544', 'language': 'Vietnamese', 'author': 'ivy68'}, {'sub_link': 'https://subscene.com//subtitles/star-wars-episode-vii-the-force-awakens/vietnamese/1300366', 'language': 'Vietnamese', 'author': 'CGVFont'}, {'sub_link': 'https://subscene.com//subtitles/star-wars-episode-vii-the-force-awakens/vietnamese/1300366', 'language': 'Vietnamese', 'author': 'CGVFont'}, {'sub_link': 'https://subscene.com//subtitles/star-wars-episode-vii-the-force-awakens/vietnamese/1300366', 'language': 'Vietnamese', 'author': 'CGVFont'}, {'sub_link': 'https://subscene.com//subtitles/star-wars-episode-vii-the-force-awakens/vietnamese/1300366', 'language': 'Vietnamese', 'author': 'CGVFont'}, {'sub_link': 'https://subscene.com//subtitles/star-wars-episode-vii-the-force-awakens/vietnamese/1300366', 'language': 'Vietnamese', 'author': 'CGVFont'}, {'sub_link': 'https://subscene.com//subtitles/star-wars-episode-vii-the-force-awakens/vietnamese/1300366', 'language': 'Vietnamese', 'author': 'CGVFont'}, {'sub_link': 'https://subscene.com//subtitles/star-wars-episode-vii-the-force-awakens/vietnamese/1300366', 'language': 'Vietnamese', 'author': 'CGVFont'}, {'sub_link': 'https://subscene.com//subtitles/star-wars-episode-vii-the-force-awakens/vietnamese/1300366', 'language': 'Vietnamese', 'author': 'CGVFont'}, {'sub_link': 'https://subscene.com//subtitles/star-wars-episode-vii-the-force-awakens/vietnamese/1300366', 'language': 'Vietnamese', 'author': 'CGVFont'}]"
